utility_median_emply_inc_job, fin_insur_num_jobs_000, pro_tech_servc_median_emply_inc_job, tot_num_jobs_000, whsl_trade_median_emply_inc_job, pro_tech_servc_num_jobs_000, agri_frsty_fish_median_emply_inc_job, admt_supp_num_jobs_000, arts_rec_num_jobs_000, oth_median_emply_inc_job, tot_median_emply_inc_job, cons_median_emply_inc_job, rtl_trade_num_jobs_000, fin_insur_median_emply_inc_job, agri_frsty_fish_num_jobs_000, hlth_care_soc_asst_num_jobs_000, pub_admt_safety_num_jobs_000, utility_num_jobs_000, info_med_telecommunications_num_jobs_000, whsl_trade_num_jobs_000, trns_pstl_whse_num_jobs_000, mining_num_jobs_000, accom_food_median_emply_inc_job, sa2_name, accom_food_num_jobs_000, trns_pstl_whse_median_emply_inc_job, admt_supp_median_emply_inc_job, rent_hiring_rlst_median_emply_inc_job, hlth_care_soc_asst_median_emply_inc_job, mining_median_emply_inc_job, arts_rec_median_emply_inc_job, edu_training_median_emply_inc_job, rtl_trade_median_emply_inc_job, info_med_telecommunications_median_emply_inc_job, cons_num_jobs_000, sa2_main16, manu_num_jobs_000, pub_admt_safety_median_emply_inc_job, oth_num_jobs_000, manu_median_emply_inc_job, rent_hiring_rlst_num_jobs_000, edu_training_num_jobs_000
81067.5,0.539,26108.0,15.975,32447.0,0.609,6500.0,1.112,0.205,18153.0,25575.0,28187.0,1.77,17862.0,0.348,1.781,1.428,0.157,0.247,0.394,0.448,0.156,7610.0,"Bathurst",1.356,39029.0,11256.0,16375.5,33466.0,92250.0,3135.0,39294.0,17568.0,42256.0,0.97,103011058,1.049,53206.0,0.55,56502.5,0.26,2.142
90699.5,0.255,25581.5,6.979,32270.5,0.238,4360.0,0.487,0.081,25538.0,28441.0,34938.0,0.673,16842.0,0.191,0.708,0.637,0.116,0.079,0.187,0.268,0.09,7230.0,"Bathurst - East",0.456,42974.0,14489.5,16757.0,30744.5,90702.0,2062.0,36811.0,18709.0,42834.0,0.5,103011059,0.563,53977.0,0.244,64579.0,0.15,0.856
83915.0,0.142,27177.0,4.587,32354.0,0.183,2860.0,0.297,0.063,27157.0,23405.0,34569.0,0.316,15000.0,0.39,0.469,0.434,0.055,0.041,0.131,0.161,0.072,4634.0,"Bathurst Region",0.212,41889.5,12334.0,25923.0,36766.0,91188.5,3303.0,30288.5,11174.5,18249.0,0.312,103011060,0.31,52701.0,0.131,59040.0,0.098,0.559
null,0.069,14400.0,2.846,25607.5,0.075,14012.0,0.156,0.028,20580.0,25286.5,26010.0,0.214,18000.0,0.281,0.208,0.287,null,0.026,0.075,0.091,0.041,5771.5,"Oberon",0.204,32591.0,13711.5,18057.0,32550.0,25152.5,4568.0,29153.5,12238.0,15221.0,0.125,103011061,0.56,46402.0,0.081,54124.0,0.03,0.184
75817.5,0.086,16773.5,4.266,26232.5,0.087,4447.5,0.174,0.077,11524.5,13796.5,21102.0,0.224,17324.5,0.855,0.421,0.303,0.048,null,0.117,0.14,0.141,4832.0,"Condobolin",0.248,10505.0,4965.0,12268.0,31002.5,45021.0,2176.0,22325.0,12328.0,null,0.138,103021062,0.236,36740.0,0.126,24308.0,0.039,0.529
76012.0,0.152,21076.0,5.625,35489.5,0.233,6470.0,0.356,0.068,15490.0,19806.0,19884.0,0.651,24705.5,0.519,0.743,0.334,0.053,0.038,0.261,0.202,0.047,5955.0,"Cowra",0.526,27246.0,15970.0,24343.0,28822.0,60272.5,3994.5,32091.0,19483.0,33052.0,0.204,103021063,0.349,47544.5,0.168,23659.0,0.079,0.447
86127.5,0.064,20219.5,2.943,33229.0,0.109,8400.0,0.144,null,16374.0,17947.0,21977.0,0.252,12154.0,0.57,0.356,0.204,0.027,null,0.09,0.098,0.035,5056.0,"Cowra Region",0.216,35000.0,15047.0,17692.5,32541.5,65467.5,null,18857.0,15013.0,null,0.117,103021064,0.137,40525.0,0.068,38352.0,0.047,0.268
32288.5,0.139,19130.0,6.216,41467.0,0.253,7138.0,0.195,0.035,23483.0,20496.5,26058.0,0.68,27224.0,0.748,0.656,0.415,0.128,null,0.284,0.194,0.235,4138.0,"Forbes",0.391,27514.0,9639.5,19761.0,33738.0,62995.0,5954.0,26387.0,16271.0,null,0.342,103021065,0.231,27686.5,0.41,33219.0,0.11,0.516
null,0.044,20115.0,2.063,4821.0,0.067,2809.0,0.083,null,16666.0,10793.5,11976.0,0.153,15163.0,0.438,0.162,0.17,null,null,0.095,0.071,0.028,5431.0,"Grenfell",0.073,22351.5,6445.0,null,34024.0,27586.5,null,24903.0,9857.0,null,0.109,103021066,0.093,22307.0,0.033,23298.5,null,0.236
77064.0,0.149,25113.0,7.079,31383.0,0.227,3084.0,0.433,0.036,25455.0,24736.0,25666.0,0.735,27384.0,0.217,0.714,0.502,0.066,0.033,0.276,0.495,0.451,5219.0,"Parkes (NSW)",0.708,55000.0,10389.0,11412.0,33210.0,82619.5,4080.0,30134.0,19049.0,42780.5,0.385,103021067,0.319,50940.0,0.366,36900.0,0.129,0.579
71977.0,0.044,19895.0,1.949,19784.0,0.045,2611.0,0.1,null,15000.0,11495.0,20400.0,0.094,15052.5,0.319,0.198,0.118,0.02,null,0.072,0.108,0.113,3653.0,"Parkes Region",0.123,19999.0,6732.5,null,29984.0,64236.0,null,21609.5,10868.0,null,0.082,103021068,0.082,8757.0,0.052,20795.0,null,0.196
60951.0,0.081,20335.0,3.752,26790.0,0.125,3825.0,0.157,0.019,20414.0,17203.0,26000.0,0.307,15374.0,0.609,0.278,0.237,0.024,null,0.13,0.191,0.418,5143.0,"West Wyalong",0.31,12738.0,6369.0,null,22781.5,51572.0,3156.0,25760.0,12262.0,null,0.142,103021069,0.112,43128.0,0.137,25103.0,null,0.266
98385.0,0.256,20000.0,6.827,29042.0,0.259,15902.0,0.373,0.07,15441.5,28770.0,25817.0,0.719,27339.0,0.052,0.729,0.687,0.17,0.029,0.261,0.286,0.57,8273.0,"Lithgow",0.708,52505.0,10062.5,41004.0,32436.5,113328.0,3193.0,22580.0,18518.0,36928.0,0.332,103031070,0.307,53104.0,0.193,46427.5,0.13,0.471
94588.0,0.159,18846.0,4.843,25210.0,0.232,11883.0,0.269,0.037,17488.5,29047.0,25904.5,0.378,24392.0,0.11,0.465,0.485,0.141,0.027,0.141,0.232,0.371,8904.5,"Lithgow Region",0.472,47248.0,12621.5,50297.0,31109.5,118374.0,3645.0,25239.0,18494.5,25504.0,0.298,103031071,0.208,50695.5,0.129,40677.0,0.109,0.365
59832.0,0.152,23834.5,7.852,35449.0,0.31,4367.5,0.433,0.07,15706.5,24958.0,33331.0,0.859,20000.0,0.249,0.75,0.437,0.056,0.05,0.294,0.151,0.83,6430.0,"Mudgee",0.896,27877.0,13824.0,21608.0,32374.5,135472.0,9006.0,30742.0,16158.0,35733.0,0.592,103031072,0.39,42189.0,0.3,17992.0,0.193,0.543
null,0.042,16619.0,1.574,22301.0,0.084,3551.0,0.103,null,18157.0,18923.0,24801.0,0.135,17714.0,0.153,0.151,0.108,null,null,0.039,0.041,0.148,9155.0,"Mudgee Region - East",0.062,11960.0,1263.5,29546.0,33978.0,125443.0,null,21063.0,14835.5,null,0.072,103031073,0.047,32590.0,0.055,8776.5,0.045,0.147
80969.0,0.09,19706.0,5.949,21476.5,0.213,3139.5,0.305,0.046,20751.5,19529.0,26145.0,0.5,34462.0,0.624,0.587,0.39,0.055,0.028,0.201,0.137,0.492,6393.5,"Mudgee Region - West",0.467,27052.5,9838.0,16000.0,31006.0,135578.0,6652.0,21358.0,14162.0,29935.0,0.402,103031074,0.271,37096.0,0.207,25238.0,0.131,0.481
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"Wollangambe - Wollemi",null,null,null,null,null,null,null,null,null,null,null,103031075,null,null,null,null,null,null
76950.0,0.096,22724.0,4.673,29857.0,0.217,3981.0,0.369,0.051,27585.5,23884.5,31276.0,0.397,25594.0,0.357,0.498,0.362,0.057,0.04,0.17,0.159,0.275,6566.0,"Blayney",0.278,27716.0,14745.5,19285.0,37940.5,110041.0,2868.0,23336.0,16600.0,2358.0,0.228,103041076,0.341,35126.5,0.164,49145.0,0.074,0.376
53379.0,0.311,26197.0,12.508,28927.0,0.489,3554.0,0.86,0.116,24500.0,24153.0,28508.0,1.389,26102.0,0.462,1.827,0.933,0.084,0.072,0.319,0.412,0.341,6941.0,"Orange",1.218,29318.0,11356.5,20289.5,41557.0,98980.0,5766.5,30054.0,16606.0,41121.0,0.614,103041077,0.837,53516.0,0.437,46126.0,0.256,1.155
77538.0,0.345,32225.5,14.671,42626.5,0.7,3607.0,0.982,0.133,31344.0,28099.0,30568.0,1.632,30368.0,0.472,2.134,1.13,0.132,0.103,0.367,0.45,0.619,6000.0,"Orange - North",1.343,38867.0,15526.0,18028.5,44216.5,103557.0,3424.0,33948.0,15168.0,47633.5,0.731,103041078,0.944,49993.0,0.485,44155.0,0.236,1.321
50466.0,0.168,26519.0,7.545,35244.5,0.349,3425.0,0.453,0.051,23649.5,21588.0,24754.5,0.605,30867.0,0.837,0.833,0.588,0.079,0.043,0.255,0.259,0.241,4903.0,"Orange Region",0.455,26132.0,10997.0,23374.0,38828.0,98259.0,2963.0,27908.0,12661.0,42315.5,0.401,103041079,0.533,51819.5,0.216,47773.0,0.106,0.759
86024.5,0.302,19700.0,10.072,30024.5,0.282,11265.0,0.49,0.35,17688.5,23229.0,30587.0,1.28,25151.5,0.322,1.377,0.881,0.125,0.092,0.204,0.571,0.053,6164.0,"Grafton",1.066,50000.0,10590.0,19277.0,37863.0,65869.0,958.0,29594.0,16547.5,41727.0,0.569,104011080,0.542,45491.0,0.356,36587.0,0.168,0.805
65080.0,0.187,24891.5,7.867,28082.0,0.258,14580.0,0.394,0.182,17293.0,22937.0,26092.5,0.837,22447.0,0.392,0.981,0.675,0.099,0.069,0.216,0.48,0.067,7280.0,"Grafton Region",0.689,40026.5,11505.0,18769.5,36255.0,56478.0,1182.0,22851.0,14794.5,39301.0,0.523,104011081,0.491,47557.0,0.295,35379.0,0.141,0.675
64812.5,0.22,19290.0,7.912,20869.0,0.318,8164.0,0.334,0.109,11473.0,19069.0,25190.0,1.069,12914.0,0.242,1.041,0.583,0.061,0.075,0.208,0.337,0.053,8288.0,"Maclean - Yamba - Iluka",0.969,29815.0,12386.0,22886.0,33278.0,82372.5,6213.5,24994.0,12775.5,16049.5,0.496,104011082,0.417,35082.0,0.271,36934.5,0.189,0.673
null,0.06,25616.0,3.231,25350.0,0.154,5981.0,0.206,0.041,11248.0,19358.0,31616.0,0.279,16096.0,0.09,0.509,0.272,null,0.041,0.085,0.066,null,6627.0,"Bellingen",0.265,23430.0,14393.0,12252.0,37198.5,null,2413.0,25530.0,13581.0,34017.0,0.152,104021083,0.175,29815.0,0.137,23525.0,0.062,0.5
72721.0,0.374,17290.5,11.383,31483.0,0.473,4856.0,0.786,0.192,16389.0,19312.0,28452.5,1.519,27373.0,0.362,1.588,0.822,0.06,0.086,0.3,0.306,0.037,7211.0,"Coffs Harbour - North",1.464,30765.0,11866.0,27540.0,35221.5,64324.5,2172.0,24177.0,16950.5,19379.5,0.771,104021084,0.432,50479.5,0.389,24049.0,0.241,0.895
64315.0,0.205,29589.0,6.363,32918.0,0.308,5806.0,0.391,0.099,15888.0,20000.0,34973.5,0.803,20356.5,0.29,0.932,0.38,0.043,0.061,0.166,0.171,null,7405.0,"Coffs Harbour - South",0.789,31098.0,15943.0,24051.5,36849.0,null,1192.0,18248.5,16286.0,30265.0,0.402,104021085,0.194,44052.5,0.215,25442.0,0.163,0.565
null,0.065,30007.5,2.478,39621.5,0.135,11574.0,0.151,0.029,19141.5,23353.0,27160.0,0.279,34164.0,0.063,0.344,0.196,null,null,0.076,0.086,0.034,6477.0,"Coramba - Nana Glen - Bucca",0.196,28842.0,17678.0,25171.5,36032.0,57422.0,3100.0,23158.0,13108.0,null,0.258,104021086,0.116,47594.5,0.069,16430.0,0.052,0.226
null,0.044,12954.5,1.621,22223.0,0.064,7903.0,0.094,null,20919.0,15917.0,20635.0,0.121,12772.0,0.204,0.201,0.125,null,null,0.083,0.068,0.028,7022.0,"Dorrigo",0.14,21288.0,9809.0,19604.0,32469.0,69109.5,null,15740.5,15896.0,null,0.099,104021087,0.067,26256.5,0.036,18951.0,0.022,0.141
82318.5,0.207,32189.0,5.864,23500.0,0.365,5598.0,0.332,0.089,16563.0,21591.0,32093.0,0.708,26000.0,0.155,0.784,0.412,0.037,0.058,0.152,0.156,0.039,6709.5,"Korora - Emerald Beach",0.606,39572.5,12447.0,26651.0,37944.0,61171.0,2307.0,26755.0,13124.0,26161.0,0.472,104021088,0.196,52026.0,0.188,28527.5,0.105,0.611
62683.0,0.42,20970.0,12.485,31498.0,0.565,7884.0,0.819,0.19,19766.5,22694.5,31506.0,1.598,22048.0,0.206,1.839,0.842,0.095,0.118,0.353,0.413,0.059,7702.0,"Sawtell - Boambee",1.293,38766.0,11890.0,23837.0,38782.0,65844.0,2407.0,29030.5,16241.0,39727.0,0.83,104021089,0.528,44812.0,0.422,37962.0,0.279,1.26
57759.0,0.075,19597.0,2.706,27341.0,0.109,6650.0,0.183,0.046,14150.5,21753.0,27035.5,0.247,15047.0,0.049,0.36,0.208,0.027,0.023,0.069,0.09,null,9072.5,"Urunga",0.26,29784.5,17902.0,9718.0,35285.5,null,2833.0,31782.0,14869.0,44146.0,0.218,104021090,0.119,40373.0,0.1,46627.0,0.042,0.349
59331.0,0.219,19631.5,9.097,18447.0,0.295,6339.0,0.673,0.085,16161.0,13238.5,18828.0,0.69,17254.5,1.912,0.846,0.496,0.062,0.046,0.297,0.257,0.043,8125.5,"Woolgoolga - Arrawarra",0.849,24143.0,5714.5,18488.0,29469.0,43124.5,2244.0,27266.5,11737.0,35558.0,0.716,104021091,0.324,41267.0,0.2,19110.0,0.13,0.726
82338.0,0.054,7390.0,2.452,23984.5,0.052,4751.0,0.074,null,9341.0,19965.5,15184.5,0.265,13726.0,0.349,0.305,0.382,0.038,0.018,0.038,0.038,null,9383.5,"Bourke - Brewarrina",0.14,21417.0,5582.0,null,40091.5,null,null,37123.0,10980.0,22578.0,0.091,105011092,0.029,56762.5,0.166,22640.0,null,0.292
38201.0,0.067,7962.5,3.217,41291.5,0.045,3500.0,0.169,null,16148.0,31163.0,22495.5,0.286,13548.5,0.162,0.139,0.293,0.046,null,0.107,0.057,0.944,8412.5,"Cobar",0.271,42707.0,9125.0,12448.0,34416.0,99374.0,null,32767.0,14166.0,null,0.158,105011093,0.053,39818.5,0.098,25165.0,0.049,0.167
null,0.047,32341.0,2.395,45341.0,0.055,5002.5,0.086,0.024,17902.5,13918.0,22152.0,0.221,26912.0,0.527,0.209,0.228,null,null,0.077,0.096,null,5716.0,"Coonamble",0.155,11889.5,5000.0,null,37558.0,null,492.5,33403.0,11823.5,null,0.116,105011094,0.022,37712.5,0.09,11529.0,null,0.242
77118.0,0.088,14396.0,3.756,29130.0,0.115,7040.0,0.156,0.034,17325.0,15950.0,20448.0,0.319,26109.0,0.919,0.287,0.291,0.056,null,0.143,0.09,0.215,6100.0,"Nyngan - Warren",0.192,16412.0,5378.5,null,36530.0,86157.0,272.0,24016.0,8545.0,null,0.197,105011095,0.075,45498.5,0.096,21690.0,null,0.297
61679.0,0.083,23624.5,3.515,22480.0,0.089,4800.0,0.211,0.027,9866.0,14358.0,9536.0,0.274,29169.0,0.688,0.316,0.358,0.044,null,0.134,0.07,0.037,5859.0,"Walgett - Lightning Ridge",0.253,13644.0,6925.0,17605.5,34073.0,33223.0,7923.5,28374.0,10600.0,null,0.132,105011096,0.06,35395.5,0.111,18177.0,0.027,0.435
91017.0,0.313,11490.0,11.298,41992.0,0.287,4637.5,0.515,0.054,20287.0,27173.0,31570.5,1.418,21319.0,0.552,1.467,0.867,0.175,0.076,0.222,0.389,0.965,8021.0,"Broken Hill",1.368,33536.0,13996.0,30535.0,49128.5,100865.0,5100.0,39336.0,19031.0,50969.0,0.797,105021097,0.232,51306.5,0.44,24189.0,0.128,0.828
null,null,null,1.151,null,null,14699.5,0.07,null,7865.5,16392.0,10450.0,0.045,null,0.247,0.105,0.191,null,null,null,null,null,8360.0,"Far West",0.112,null,4337.0,null,35733.0,null,null,34633.0,20467.0,null,0.057,105021098,null,39368.0,0.044,null,null,0.138
58728.0,0.096,16495.5,4.342,21164.0,0.096,5171.0,0.193,null,12776.5,15405.0,18944.5,0.36,14164.0,0.802,0.458,0.532,0.062,0.021,0.116,0.14,0.049,4075.5,"Coonabarabran",0.282,30264.0,8414.0,21681.0,38820.0,77127.5,null,26919.0,13306.0,26370.0,0.127,105031099,0.186,44577.0,0.131,15933.0,0.026,0.475
80661.5,0.207,22178.0,8.433,40379.0,0.285,3400.5,0.54,0.126,20676.0,21362.0,28147.5,1.012,28788.0,0.252,1.069,0.634,0.089,0.067,0.329,0.318,0.078,5874.5,"Dubbo - East",0.823,43522.5,6905.0,14679.5,44511.5,74470.0,2444.0,37918.0,14058.5,40308.5,0.469,105031100,0.833,53210.0,0.313,19206.0,0.094,0.701
83281.0,0.323,27011.0,12.429,43402.0,0.495,6906.0,0.666,0.153,24415.5,23869.0,29704.0,1.554,34517.0,0.296,1.603,1.135,0.13,0.09,0.37,0.39,0.095,5626.0,"Dubbo - South",1.393,36960.0,8686.5,26000.0,40301.0,85869.0,3360.0,34169.0,16164.0,37246.0,0.686,105031101,0.873,57061.0,0.455,26079.0,0.193,1.247
76074.0,0.15,29766.5,6.008,39564.0,0.187,5318.5,0.409,0.071,25816.0,22786.0,28457.0,0.763,33380.0,0.159,0.714,0.502,0.066,0.047,0.219,0.215,0.065,6359.5,"Dubbo - West",0.664,47160.5,10489.5,37334.0,35550.0,77585.0,4925.0,34810.5,16827.5,27420.0,0.407,105031102,0.44,48739.5,0.229,28604.0,0.121,0.429
61993.0,0.074,19447.5,3.943,30382.0,0.155,5484.0,0.204,0.057,17658.0,21816.0,24612.0,0.383,35123.0,0.325,0.436,0.301,0.06,null,0.187,0.192,0.061,6074.0,"Dubbo Region",0.268,39243.0,10090.0,23708.5,37912.0,101999.0,2433.0,27479.5,12620.0,null,0.282,105031103,0.232,60557.5,0.144,33895.0,0.053,0.38
69229.0,0.146,22876.0,2.577,27927.5,0.058,3111.0,0.109,null,25503.0,14467.0,33192.5,0.167,9378.0,0.445,0.329,0.229,0.029,null,0.078,0.125,0.02,8161.0,"Gilgandra",0.179,30345.5,6704.0,null,36117.0,80727.0,null,24780.0,14644.5,null,0.078,105031104,0.074,30811.5,0.073,21378.0,null,0.222
41252.0,0.093,22740.0,4.047,40256.0,0.168,8738.5,0.194,0.028,11872.0,17886.0,21287.0,0.303,17886.0,0.711,0.389,0.301,0.101,null,0.197,0.247,0.066,4176.5,"Narromine",0.216,25370.0,5961.0,13200.0,34933.0,77617.0,1620.0,29384.0,18800.0,null,0.184,105031105,0.134,37756.0,0.103,13806.0,0.046,0.366
75345.5,0.114,20924.5,4.879,17008.0,0.139,4465.0,0.257,0.054,24532.5,16846.0,26013.0,0.354,23131.0,0.643,0.622,0.471,0.051,0.035,0.134,0.177,0.038,6365.5,"Wellington",0.398,33533.0,9692.0,35165.0,24068.0,63472.5,1690.0,27726.5,15781.0,37635.0,0.214,105031106,0.212,52412.0,0.191,22694.5,0.042,0.491
54752.0,0.197,34763.0,7.138,50667.0,0.388,11900.5,0.672,0.054,26923.0,29987.0,37871.0,0.565,29598.0,0.193,0.524,0.277,0.09,0.02,0.239,0.266,0.678,7809.0,"Branxton - Greta - Pokolbin",0.724,35874.0,18392.0,34444.0,31703.0,135411.5,9450.0,27023.0,19967.5,39662.0,0.6,106011107,0.57,40792.0,0.268,39000.0,0.14,0.427
46925.0,0.363,24991.0,12.761,40152.5,0.459,3292.5,1.183,0.134,16491.0,22666.0,29479.5,1.227,20989.0,0.463,1.204,0.656,0.095,0.045,0.329,0.424,0.823,7470.0,"Cessnock",1.683,28028.0,13128.5,23646.0,38742.0,128475.0,6474.0,27072.0,18335.0,12129.5,0.812,106011108,0.984,41871.0,0.529,31325.0,0.287,0.636
46794.5,0.131,31257.0,4.89,34234.0,0.256,9548.0,0.388,0.048,21321.0,27463.5,37438.0,0.41,27767.5,0.153,0.463,0.295,0.038,0.036,0.168,0.174,0.266,6096.0,"Cessnock Region",0.456,35823.0,15860.0,17005.0,43197.0,127374.0,7210.0,29322.0,17494.0,21722.0,0.385,106011109,0.362,50579.5,0.194,40557.0,0.101,0.349
81888.0,0.168,32350.0,5.271,42765.0,0.277,13712.5,0.368,0.044,25341.0,25636.0,39800.0,0.548,28287.0,0.245,0.584,0.367,0.068,0.027,0.149,0.265,0.143,5629.0,"Dungog",0.394,37633.0,18956.0,30000.0,26248.5,122454.0,2632.0,27198.0,12231.0,49321.0,0.453,106011110,0.304,45554.5,0.197,57386.0,0.092,0.374
64299.0,0.342,32957.0,10.698,43725.0,0.453,10830.5,1.097,0.093,15976.5,25581.0,33988.5,1.09,16572.0,0.21,1.061,0.589,0.107,0.049,0.329,0.443,0.536,6695.0,"Kurri Kurri - Abermain",0.941,31476.0,13430.5,25106.0,36659.5,118679.0,7560.0,24730.5,20733.5,26266.0,0.849,106011111,0.957,30801.0,0.535,45416.0,0.177,0.478
49889.5,0.201,35479.0,11.409,60954.5,0.514,6784.0,1.379,0.047,22589.0,32156.5,44021.0,1.019,26937.5,0.235,0.696,0.559,0.225,0.044,0.37,0.315,1.756,5834.5,"Singleton",0.966,30307.5,21379.0,16056.0,29730.5,135338.0,9866.5,26595.5,16676.0,9746.0,0.75,106011112,0.65,53160.0,0.496,39624.5,0.165,0.666
57416.0,0.064,31681.0,3.287,53687.0,0.157,15563.0,0.366,0.024,22625.0,31504.5,39452.0,0.203,23565.0,0.205,0.213,0.144,0.054,null,0.1,0.111,0.475,6257.0,"Singleton Region",0.221,36482.0,25691.0,31233.0,26722.0,134847.5,6466.0,22016.0,15321.5,null,0.234,106011113,0.212,28220.0,0.136,39418.0,0.056,0.178
75681.0,0.112,35188.0,4.194,43074.0,0.212,7231.5,0.402,0.067,27231.0,27664.0,34452.0,0.444,31160.0,0.046,0.457,0.239,0.042,0.029,0.13,0.189,0.176,7601.5,"Maitland",0.34,37607.0,14760.5,24635.0,37221.0,129271.0,4011.0,27015.0,20124.0,21414.5,0.361,106021114,0.302,51585.5,0.162,46266.0,0.081,0.262
73292.0,0.625,33427.0,18.105,50867.5,1.077,8912.0,1.544,0.156,21034.0,30512.0,40196.0,1.798,32633.0,0.14,2.096,1.3,0.198,0.112,0.561,0.764,0.612,6383.0,"Maitland - East",1.51,46169.5,13970.5,28095.0,36481.0,129250.0,4412.0,35994.0,19615.0,24894.5,1.22,106021115,1.386,56461.0,0.643,49289.0,0.316,1.523
83159.0,0.135,36663.0,5.166,64572.5,0.368,17890.0,0.342,0.045,28382.0,35115.5,46138.0,0.471,35266.0,0.06,0.588,0.373,0.078,0.035,0.143,0.151,0.305,5614.0,"Maitland - North",0.329,56046.0,20785.5,33605.5,38393.5,135017.5,4768.0,40560.0,16128.0,12015.0,0.428,106021116,0.281,50432.0,0.187,49056.5,0.113,0.57
60321.0,0.427,33139.0,14.57,51842.0,0.636,7385.0,1.439,0.144,23063.0,28732.0,37202.5,1.559,30298.0,0.177,1.493,0.723,0.171,0.067,0.478,0.557,0.925,7015.0,"Maitland - West",1.36,43347.0,15003.0,24400.0,34128.5,134149.0,6689.0,28129.0,20021.5,29393.0,1.229,106021117,1.116,39697.5,0.575,46333.0,0.247,0.838
79915.0,0.224,37261.0,7.207,50701.5,0.382,4412.0,0.657,0.082,27913.0,31697.0,39733.5,0.78,32759.0,0.054,0.661,0.51,0.101,0.046,0.275,0.38,0.206,4754.0,"Thornton - Millers Forest",0.589,51361.0,12033.0,31998.0,38467.0,126348.0,3409.0,31408.0,19895.5,40453.0,0.547,106021118,0.652,59741.0,0.276,56262.0,0.128,0.491
72527.0,0.127,40275.0,3.521,46067.5,0.151,15378.0,0.177,0.064,20087.0,24295.5,33205.0,0.382,30267.0,0.024,0.374,0.287,0.028,0.022,0.088,0.152,0.065,7894.0,"Anna Bay",0.454,34708.5,14748.0,20812.0,29363.0,97584.0,8701.0,22846.5,16390.0,15942.0,0.295,106031119,0.205,61803.0,0.112,45805.0,0.102,0.274
56665.0,0.11,27971.0,3.486,39885.0,0.145,11725.5,0.282,0.02,19019.0,28140.0,36633.0,0.35,21383.0,0.028,0.35,0.35,0.035,null,0.11,0.195,0.065,6651.0,"Lemon Tree Passage - Tanilba Bay",0.352,43631.0,16160.0,27741.0,36464.5,62212.5,5789.0,26141.0,22076.0,null,0.244,106031120,0.28,54098.0,0.145,49778.0,0.092,0.178
70235.5,0.398,28489.5,11.773,42995.5,0.631,21594.0,0.593,0.17,15949.0,23427.0,32275.0,1.26,16828.0,0.092,1.209,1.095,0.08,0.073,0.295,0.475,0.111,9142.0,"Nelson Bay Peninsula",1.826,38138.0,13530.0,22286.5,34509.5,108596.0,8331.0,24330.5,14832.5,11169.0,0.715,106031121,0.57,62765.5,0.322,42546.0,0.447,0.873
64961.5,0.254,35509.0,8.57,45200.0,0.28,7886.0,0.82,0.086,17914.0,26199.0,30074.5,0.886,31134.0,0.085,0.881,0.738,0.094,0.034,0.302,0.461,0.115,7225.5,"Raymond Terrace",0.909,41120.0,11818.0,18067.5,32026.0,74835.0,3796.0,24371.5,22555.0,30223.0,0.653,106031122,0.779,57368.0,0.335,51898.5,0.144,0.482
88472.0,0.092,38000.0,3.86,52926.5,0.235,14008.0,0.221,0.038,21258.5,30253.5,37501.0,0.389,24645.0,0.07,0.41,0.249,0.039,0.027,0.116,0.199,0.119,4835.5,"Seaham - Woodville",0.267,47034.0,17813.5,19558.0,35882.0,117064.0,3508.0,33197.0,15600.0,9243.5,0.385,106031123,0.307,54331.0,0.164,63774.0,0.083,0.319
null,0.086,12960.0,2.06,48953.0,0.119,16793.5,0.126,null,26287.0,20901.0,32965.5,0.19,15364.0,0.029,0.248,0.174,null,null,0.062,0.067,0.032,12662.5,"Tea Gardens - Hawks Nest",0.289,36852.5,10497.0,32146.5,27991.5,123866.0,null,14058.0,21127.0,null,0.169,106031124,0.106,18081.0,0.042,42393.0,0.066,0.136
65562.5,0.25,37944.5,8.572,43702.0,0.377,17572.5,0.574,0.076,24957.5,30805.0,34307.0,0.86,30514.0,0.096,0.872,1.077,0.089,0.033,0.244,0.484,0.127,5485.0,"Williamtown - Medowie - Karuah",0.784,43041.5,12981.0,19839.0,34349.0,84993.5,4590.5,25613.5,18146.5,21329.0,0.678,106031125,0.673,67392.0,0.308,60832.0,0.186,0.498
36940.5,0.201,25384.0,8.309,70549.0,0.366,12301.0,0.995,0.093,11644.5,28428.0,39616.0,0.863,22190.0,0.189,0.537,0.406,0.288,0.064,0.273,0.24,1.044,5269.5,"Muswellbrook",0.738,36449.0,19981.5,14862.0,29468.0,138171.0,3400.0,26019.0,18315.5,9329.0,0.444,106041126,0.298,41249.5,0.361,42341.0,0.143,0.479
35596.5,0.085,24817.5,2.563,60032.0,0.115,23721.0,0.286,0.024,12334.0,30576.0,32088.0,0.144,28025.0,0.314,0.13,0.115,0.063,null,0.076,0.068,0.307,6530.0,"Muswellbrook Region",0.178,57220.0,28923.0,18691.0,35009.0,139689.5,2835.0,20330.0,13403.0,null,0.165,106041127,0.101,26127.0,0.087,49873.5,0.048,0.14
48824.5,0.107,30444.0,4.681,40310.0,0.195,23658.0,0.489,0.152,17124.5,24924.0,32098.5,0.381,17566.5,0.403,0.292,0.256,0.066,null,0.1,0.152,0.306,3802.0,"Scone",0.361,26938.5,14413.5,17487.0,34639.0,139715.0,4510.0,34460.0,19332.0,null,0.212,106041128,0.326,43201.5,0.14,34894.0,0.057,0.349
